FDP LOCATION,FDP DESCRIPTION,FDP INDEX
GL-MEG-00545,GL-MEG-0573-045,001
GL-MEG-00547,GL-MEG-0573-047,001
GL-MEG-00548,GL-MEG-0573-048,001
GL-MEG-00550,GL-MEG-0573-050,001
GL-MEG-00552,GL-MEG-0573-052,001
GL-MEG-00553,GL-MEG-0573-053,001
GL-MEG-00554,GL-MEG-0573-054,001
GL-MEG-00555,GL-MEG-0573-055,001
GL-MEG-00556,GL-MEG-0573-056,001
GL-MEG-00557,GL-MEG-0573-057,001
GL-MEG-00558,GL-MEG-0573-058,001
GL-KDR-00315,GL-KDR-0521-015,001
SI-SLI-00018,SI-SLI-0507-044,001
SI-SLI-00018,SI-SLI-0507-042,002
SI-SLI-00018,SI-SLI-0507-043,003
GL-MEG-00516,GL-MEG-0573-016,001
GL-MEG-00517,GL-MEG-0573-017,001
GL-MEG-00518,GL-MEG-0573-018,001
GL-MEG-00519,GL-MEG-0573-019,001
GL-MEG-00520,GL-MEG-0573-020,001
GL-MEG-00521,GL-MEG-0573-021,001
GL-MEG-00522,GL-MEG-0573-022,001
GL-MEG-00523,GL-MEG-0573-023,001
GL-MEG-00524,GL-MEG-0573-024,001
GL-MEG-00525,GL-MEG-0573-025,001
GL-MEG-00526,GL-MEG-0573-026,001
GL-MEG-00527,GL-MEG-0573-027,001
GL-MEG-00528,GL-MEG-0573-028,001
GL-MEG-00530,GL-MEG-0573-030,001
GL-MEG-00531,GL-MEG-0573-031,001
GL-MEG-00532,GL-MEG-0573-032,001
GL-MEG-00534,GL-MEG-0573-034,001
GL-MEG-00537,GL-MEG-0573-037,001
GL-MEG-00538,GL-MEG-0573-038,001
GL-MEG-00539,GL-MEG-0573-039,001
GL-GKT-00101,GL-GKT-0558-001,001
GL-GKT-00102,GL-GKT-0558-002,001
GL-GKT-00103,GL-GKT-0558-003,001
GL-GKT-00105,GL-GKT-0558-005,001
GL-GKT-00107,GL-GKT-0558-007,001
GL-GKT-00109,GL-GKT-0558-009,001
GL-GKT-00110,GL-GKT-0558-010,001
SI-MLS-00028,SI-MLS-0508-061,001
GL-GKT-00152,GL-GKT-0558-052,001
GL-GKT-00153,GL-GKT-0558-053,001
GL-GKT-00154,GL-GKT-0558-054,001
GL-GKT-00155,GL-GKT-0558-055,001
GL-GKT-00158,GL-GKT-0558-058,001
GL-GKT-00160,GL-GKT-0558-060,001
GL-GKT-00162,GL-GKT-0558-062,001
WE-AWA-00008,WE-AWA-0540-013,001
WE-AWA-00009,WE-AWA-0540-015,001
WE-AWA-00014,WE-AWA-0540-035,001
WT-ROS-00002,WT-ROS-0554-001,001
WT-ROS-00014,WT-ROS-0554-019,001
GL-DFA-00556,GL-DFA-0550-056,001
GL-DFA-00561,GL-DFA-0550-061,001
MV-PTS-00013,MV-PTS-0550-013,001
KT-KT-00847,KT-DFA-0500-008,001
MV-PTS-00016,MV-PTS-0550-016,001
ND-SHP-00012,ND-SHP-0525-017,001
HAV-SLR-00011,HAV-SLR-0506-014,001
HAV-SLR-00011,HAV-SLR-0506-015,002
HAV-SLR-00011,HAV-SLR-0506-016,003
GL-KRP-00531,GL-KRP-0557-031,001
DX-MPR-00006,DX-MPR-0502-017,001
GL-KRP-00532,GL-KRP-0557-032,001
GL-MEG-00210,GL-MEG-0552-010,001
GL-MEG-00211,GL-MEG-0552-011,001
HC-KRY-00003,HC-KRY-0521-006,001
GL-MEG-00212,GL-MEG-0552-012,001
GL-MEG-00213,GL-MEG-0552-013,001
GL-MEG-00216,GL-MEG-0552-016,001
GL-MEG-00219,GL-MEG-0552-019,001
GL-MEG-00221,GL-MEG-0552-021,001
GL-MEG-00222,GL-MEG-0552-022,001
GL-MEG-00223,GL-MEG-0552-023,001
GL-MEG-00227,GL-MEG-0552-027,001
GL-MEG-00230,GL-MEG-0552-030,001
GL-MEG-00233,GL-MEG-0552-033,001
GL-MEG-00234,GL-MEG-0552-034,001
KI-LMB-00003,KI-LMB-0513-025,001
GL-MEG-00235,GL-MEG-0552-035,001
GL-MEG-00236,GL-MEG-0552-036,001
GL-MEG-00237,GL-MEG-0552-037,001
GL-MEG-00238,GL-MEG-0552-038,001
GNA-BDL-00103,GNA-BDL-0505-004,001
GQ-WKR-00113,GQ-WKR-0568-013,001
CEN-DFA-00012,CEN-DFA-0500-029,001
MV-SVR-00026,MV-SVR-0503-026,001
KS-GOH-00602,KS-GOH-0505-002,001
